name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
"CHC, JUAN, SONIPAT, HARYANA","CHC, JUAN, SONIPAT, HARYANACHC, JUAN, SONIPAT, HARYANA, 131024",Yes (5),3,2,0,0,3,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 20:53,21
"Civil Hospital, Sonipat (9050007668 )","Delhi Road, Near Maharana Pratap Chowk, Sonipat, Haryana 131001",Yes (73),73,0,0,0,190,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-21 13:05,21
"CYGNUS HOSPITAL, Sonipat","Old Rohtak Rd, near Hindu College of Engineering, Industrial Area, Sonipat, Haryana 131001",Yes (14),14,0,0,1,18,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-21 17:06,21
Dayanand Hospital-Sonepat,"Kakroi Rd, Prem Nagar, West Ram Nagar, Sonipat, Haryana",Yes (15),13,0,2,0,20,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-21 17:37,21
FIIMS Hospital,"Road, Bahalgarh, Sonipat, Haryana 131304",Yes (46),32,0,14,0,63,0,37,8,Yes,No,Yes,Yes,Yes,2021-05-21 19:06,21
GAJRAJ HOSPITAL,"Bus Stand, Gajraj Hospital Road, Near, Gohana, Haryana 131301",Yes (18),18,0,0,0,20,0,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-21 16:26,21
HARYANA HOSPITAL,"Vivekanand Chowk, Delhi Rd, behind Bullet Showroom, Janta Colony, Sonipat, Haryana 131001",Yes (16),4,0,12,1,7,0,18,4,Yes,No,No,No,Yes,2021-05-21 17:49,21
MEMORIAL HOSPITAL,"SH 11, near Mama Bhanja Chowk, Nandwani Nagar, Anand Nagar,, Sonipat, Haryana 131001",No (0),0,0,0,1,16,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-21 16:59,21
NIDAAN HOSPITAL PVT.,"Murthal Rd, Sonipat, Haryana 131001",No (0),0,0,0,0,22,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-21 09:41,21
OSCAR HOSPITAL,"SH 11, Lakshmi Nagar, Sonipat, Haryana 131001",Yes (5),5,0,0,2,12,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-21 11:01,21
PHC PURKHAS,"Purkhas, Haryana 131102",Yes (30),0,30,0,0,0,30,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 20:55,21
"SANJIVNI HOSPITAL, SONIPAT","Mehlana Rd, Malviya Nagar, Sonipat, Haryana 131304",Yes (13),13,0,0,0,14,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-21 19:57,21
SAXSENA HOSPITAL,"112/113, T.P. Scheme, Delhi Rd, Sonipat, Haryana 131304",Yes (10),10,0,0,2,18,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-21 11:28,21
SDH GOHANA,"Devi Nagar, Uttam Nagar, Gohana, Haryana 131301",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-12 20:27,21
SITA HOSPITAL SONIPAT,"Railway Rd, Ganaur, Haryana 131101",Yes (14),14,0,0,0,20,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 09:28,21
SUNHERI DEVI HOSPITAL,"Mission Rd, Dev Nagar, Sonipat, Haryana 131001",Yes (13),10,0,3,1,15,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-21 17:22,21
TULIP HOSPITAL,"T. P. Scheme, no.15, Delhi Rd, Vivekanand chowk, Sonipat, Haryana 131001",No (0),0,0,0,2,0,0,20,5,Yes,No,Yes,Yes,Yes,2021-05-19 21:34,21
"Ayurvedic Medical College, Patikra",HUDA Sec. 1 Narnaul,Yes (179),19,160,0,0,40,160,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:06,13
CHC ATELI,CHC ATELI,Yes (5),0,5,0,0,15,5,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:08,13
CHC Kanina,Kanina,Yes (10),0,10,0,0,15,12,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 16:11,13
CHC Nangal Chaudhary,chc nangal choudhary,Yes (10),5,5,0,0,5,5,0,0,No,Yes,Yes,Yes,Yes,2021-05-21 09:10,13
CHC Sehlang,CHC SEHLANG,Yes (9),5,4,0,0,5,4,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 16:27,13
Civil Hospital Narnaul,"Housing Board, Narnaul",Yes (18),18,0,0,4,80,0,0,10,Yes,Yes,Yes,Yes,Yes,2021-05-21 08:26,13
Jaipur Heart &amp; Multi Speciality Hospital,"Opp. Sadar Thana, Narnaul",Yes (1),0,1,0,0,6,3,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:04,13
LAXMI NARAYANAN,"Laxmi Narayanan Hospital , Narnaul Road Mahendergarh",Yes (4),4,0,0,1,6,0,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 16:43,13
Nihal Hospital Kanina,Kanina Main Bus Stand,Yes (12),11,0,1,1,13,0,1,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:27,13
Rainbow Multispecialty hospital and trauma Centre,"Singhana road, Narnaul",Yes (1),1,0,0,0,4,3,6,2,Yes,No,Yes,Yes,Yes,2021-05-21 23:10,13
Sammat Memorial Hospital,"Sastri colony, near bus stand, mahendergarh",Yes (3),3,0,0,2,10,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-21 11:13,13
Sanwedna Hospital Narnaul,"HUDA Sector 1, Narnaul",Yes (9),9,0,0,0,25,0,9,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:55,13
SDH Mahendergarh,SDH Mahendergarh,Yes (15),15,0,0,1,20,0,0,5,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:10,13
Shanti Hospital Narnaul,Shanti Hospital Narnaul,Yes (10),3,7,0,0,9,7,7,2,Yes,Yes,Yes,Yes,Yes,2021-05-21 07:48,13
Sheela Multi Superspeciality Hospital,Behind Bus Stand Mahindergarh,No (0),0,0,0,1,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-21 19:24,13
Shri Arvind Heart and Multispecialty Hospital,"Rao Tula Ram Chowk, Dadri Road Mahendergarh",Yes (14),9,5,Beds Over Utilized 1,3,9,5,3,3,Yes,Yes,Yes,Yes,Yes,2021-05-21 10:03,13
Vijay Hospital Narnaul,"HUDA Sector 1, Narnaul",No (0),0,0,0,0,8,0,15,2,Yes,Yes,Yes,Yes,Yes,2021-05-21 08:56,13
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (10),7,1,2,0,8,2,2,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:40,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (144),138,0,6,0,140,0,10,5,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:39,22
CHC Bilaspur,CHC Bilaspur,Yes (16),1,15,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-21 17:33,22
CHC Chhachharuli,CHC Chhachharuli,Yes (12),5,7,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:34,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,No,No,Yes,2021-05-21 17:39,22
CHC Partap Nagar,CHC Partap Nagar,Yes (14),5,9,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-21 17:34,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:39,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (16),5,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-21 17:34,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (21),11,8,2,1,11,8,4,2,No,No,No,No,No,2021-05-21 17:35,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (14),11,0,3,0,50,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:32,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (17),0,17,0,0,60,20,55,5,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 17:32,22
GULATI HOSPITAL,GULATI HOSPITAL,Yes (1),0,1,0,0,25,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:35,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (14),2,2,10,2,2,2,15,7,Yes,No,Yes,Yes,Yes,2021-05-21 17:33,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (7),4,3,0,0,15,14,13,2,Yes,No,Yes,Yes,Yes,2021-05-21 17:32,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (5),2,0,3,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:37,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (2),2,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:40,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (14),10,1,3,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:35,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (15),9,6,0,0,18,9,0,5,Yes,No,Yes,Yes,Yes,2021-05-21 17:36,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (5),4,0,1,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:33,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (4),4,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:39,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",No (0),0,0,0,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:38,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (17),10,5,2,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:40,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (8),0,6,2,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-21 17:31,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (5),5,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:38,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (13),13,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:41,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:39,22
SP Hospital Jag,S.P Hospital Jag,Yes (4),4,0,0,0,4,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-21 17:36,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (18),8,10,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-21 17:37,22
tejli stadium,64 A Tejli,Yes (37),5,32,0,0,20,56,0,0,Yes,No,No,No,Yes,2021-05-21 17:37,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (8),6,2,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:40,22
WARYAM SINGH HOSPITAL,NEAR CIVIL HOSPITAL YAMUNA NAGAR,Yes (19),15,0,4,0,16,2,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:38,22
